Strain_Sex_ID,Class,CD3,CD4,CD8,CD19,gdTCR,myeloid,ratio_CD4toCD8,Ratio_CD3toCD19,Ratio_CD4TbettoCD4FOXP3,CD4_FOXP3p_CD39p,CD4_FOXP3n_CD39p,CD4_CCR6n_CXCR3p,CD4_CCR6p_CXCR3p,CD4_CCR6p_CXCR3n,CD4_Tbetp_RORgtp,RORgt,Tbet,FOXP3,GATA3,Th1,Th2,Th17,Th1Th17,CD4_CD62L,CD4_CD69,CD8_CD62L,CD8_CD69,gdTCR_CD62L,gdTCR_CD69,gdTCR_FOXP3,gdTCR_GATA3,gdTCR_RORgt,gdTCR_Tbet,CD19_CD62L,CD19_CD69,CD4_Tbetp_FOXP3p,CD4_RORgtp_FOXP3p,CD4_GATA3p_FOXP3p,CD49b,Alveolar_macs,mac,mono,DC,CD11bDC,CD103DC,Eosinophil,PMN,macCD14,macCD40,macCD86,macIL1b,macIL6,macNos2,macPDL1,NKCD40,NKCD86,NKIL1b,NKIL6,NKNos2,NKPDL1,BcellCD40,BcellCD86,AlvmacCD40,AlvmacCD86,AlvmacIL1b,AlvmacIL6,AlvmacNos2,AlvmacPDL1,MonoCD14,MonoCD40,MonoCD86,MonoIL1b,MonoIL6,MonoNos2,MonoPDL1,PMNCD40,PMNCD86,PMNIL1b,PMNIL6,PMNNos2,PMNPDL1,CD11bDC_CD14,CD11bDC_CD40,CD11bDC_CD86,CD11bDC_Il1b,CD11bDC_IL6,CD11bDC_Nos2,CD11bDC_PDL1,EosCD14,EosCD40,EosCD86,EosIL1b,EosIL6,EosNos2,EosPDL1,CD103DC_CD14,CD103DC_CD40,CD103DC_CD86,CD103DC_IL1b,CD103DC_IL6,CD103DC_IL6,CD103DC_PDL1,MAIT,CD1d,GMCSF,IFNg ,IL1a,IL1b ,IL2,IL4,IL5,IL6,IL7,IL10,IL13,LIX,IL17A,KC,MCP1,MIP2,TNFa ,SpleenCFU,LungCFU,Percent_weight_change,CD4_CD40L_unstim,CD4_CD107a_unstim,CD4_IFNg_unstim,CD4_IL2_unstim,CD4_IL17_unstim,CD4_TNF_unstim,CD4_CD40L_p300,CD4_CD107a_p300,CD4_IFNg_p300,CD4_IL2_p300,CD4_IL17_p300,CD4_TNF_p300,CD4_CD40L_CFPMtb,CD4_CD107a_CFPMtb,CD4_IFNg_CFPMtb,CD4_IL2_CFPMtb,CD4_IL17_CFPMtb,CD4_TNF_CFPMtb,CD4_CD40L_antiCD3CD28,CD4_CD107a_antiCD3CD28,CD4_IFNg_antiCD3CD28,CD4_IL2_antiCD3CD28,CD4_IL17_antiCD3CD28,CD4_TNF_antiCD3CD28,CD8_CD40L_unstim,CD8_CD107a_unstim,CD8_IFNg_unstim,CD8_IL2_unstim,CD8_IL17_unstim,CD8_TNF_unstim,CD8_CD40L_p300,CD8_CD107a_p300,CD8_IFNg_p300,CD8_IL2_p300,CD8_IL17_p300,CD8_TNF_p300,CD8_CD40L_CFPMtb,CD8_CD107a_CFPMtb,CD8_IFNg_CFPMtb,CD8_IL2_CFPMtb,CD8_IL17_CFPMtb,CD8_TNF_CFPMtb,CD8_CD40L_antiCD3CD28,CD8_CD107a_antiCD3CD28,CD8_IFNg_antiCD3CD28,CD8_IL2_antiCD3CD28,CD8_IL17_antiCD3CD28,CD8_TNF_antiCD3CD28,CD19_CD40L_unstim,CD19_CD107a_unstim,CD19_IFNg_unstim,CD19_IL2_unstim,CD19_IL17_unstim,CD19_TNF_unstim,CD19_CD40L_p300,CD19_CD107a_p300,CD19_IFNg_p300,CD19_IL2_p300,CD19_IL17_p300,CD19_TNF_p300,CD19_CD40L_CFPMtb,CD19_CD107a_CFPMtb,CD19_IFNg_CFPMtb,CD19_IL2_CFPMtb,CD19_IL17_CFPMtb,CD19_TNF_CFPMtb,CD19_CD40L_antiCD3CD28,CD19_CD107a_antiCD3CD28,CD19_IFNg_antiCD3CD28,CD19_IL2_antiCD3CD28,CD19_IL17_antiCD3CD28,CD19_TNF_antiCD3CD28,NK_CD40L_unstim,NK_CD107a_unstim,NK_IFNg_unstim,NK_IL2_unstim,NK_IL17_unstim,NK_TNF_unstim,NK_CD40L_p300,NK_CD107a_p300,NK_IFNg_p300,NK_IL2_p300,NK_IL17_p300,NK_TNF_p300,NK_CD40L_CFPMt,NK_CD107a_CFPMtb,NK_IFNg_CFPMtb,NK_IL2_CFPMtb,NK_IL17_CFPMtb,NK_TNF_CFPMtb,NK_CD40L_antiCD3CD28,NK_CD107a_antiCD3CD28,NK_IFNg_antiCD3CD28,NK_IL2_antiCD3CD28,NK_IL17_antiCD3CD28,NK_TNF_antiCD3CD28,gdTCR_CD40L_unstim,gdTCR_CD107a_unstim,gdTCR_IFNg_unstim,gdTCR_IL2_unstim,gdTCR_IL17_unstim,gdTCR_TNF_unstim,gdTCR_CD40L_p300,gdTCR_CD107a_p300,gdTCR_IFNg_p300,gdTCR_IL2_p300,gdTCR_IL17_p300,gdTCR_TNF_p300,gdTCR_CD40L_CFPMtb,gdTCR_CD107a_CFPMtb,gdTCR_IFNg_CFPMtb,gdTCR_IL2_CFPMtb,gdTCR_IL17_CFPMtb,gdTCR_TNF_CFPMtb,gdTCR_CD40L_antiCD3CD28,gdTCR_CD107a_antiCD3CD28,gdTCR_IFNg_antiCD3CD28,gdTCR_IL2_antiCD3CD28,gdTCR_IL17_antiCD3CD28,gdTCR_TNF_antiCD3CD28,myeloid_CD40L_unstim,myeloid_CD107a_unstim,myeloid_IFNg_unstim,myeloid_IL2_unstim,myeloid_IL4_unstim,myeloid_IL17_unstim,myeloid_TNF_unstim,myeloid_CD40L_p300,myeloid_CD107a_p300,myeloid_IFNg_p300,myeloid_IL2_p300,myeloid_IL4_p300,myeloid_IL17_p300,myeloid_TNF_p300,myeloid_CD40L_CFPMtb,myeloid_CD107a_CFPMtb,myeloid_IFNg_CFPMtb,myeloid_IL2_CFPMtb,myeloid_IL4_CFPMtb,myeloid_IL17_CFPMtb,myeloid_TNF_CFPMtb,myeloid_CD40L_antiCD3CD28,myeloid_CD107a_antiCD3CD28,myeloid_IFNg_antiCD3CD28,myeloid_IL2_antiCD3CD28,myeloid_IL4_antiCD3CD28,myeloid_IL17_antiCD3CD28,myeloid_TNF_antiCD3CD28,MFI_NK_IL1b,MFI_NK_IL6,MFI_NK_Nos2,MFI_Alvmac_IL1b,MFI_Alvmac_IL6,MFI_Alvmac_Nos2,MFI_Mac_IL1b,MFI_Mac_IL6,MFI_Mac_Nos2,MFI_Mono_IL1b,MFI_Mono_IL6,MFI_Mono_Nos2,MFI_CD11bDC_IL1b,MFI_CD11bDC_IL6,MFI_CD11bDC_Nos2,MFI_CD103DC_IL1b,MFI_CD103DC_IL6,MFI_CD103DC_Nos2,MFI_Eosinophil_IL1b,MFI_Eosinophil_IL6,MFI_Eosinophil_Nos2,MFI_PMN_IL1b,MFI_PMN_IL6,MFI_PMN_Nos2,MFI_unstim_CD19_CD40L,MFI_unstim_CD19_CD107a,MFI_unstim_CD19_IFNg,MFI_unstim_CD19_IL2,MFI_unstim_CD19_IL17,MFI_unstim_CD19_TNF,MFI_unstim_NK_CD40L,MFI_unstim_NK_CD107a,MFI_unstim_NK_IFNg,MFI_unstim_NK_IL2,MFI_unstim_NK_IL17,MFI_unstim_NK_TNF,MFI_unstim_CD4_CD40L,MFI_unstim_CD4_CD107a,MFI_unstim_CD4_IFNg,MFI_unstim_CD4_IL2,MFI_unstim_CD4_IL17,MFI_unstim_CD4_TNF,MFI_unstim_CD8_CD40L,MFI_unstim_CD8_CD107a,MFI_unstim_CD8_IFNg,MFI_unstim_CD8_IL2,MFI_unstim_CD8_IL17,MFI_unstim_CD8_TNF,MFI_unstim_gdTCR_CD40L,MFI_unstim_gdTCR_CD107a,MFI_unstim_gdTCR_IFNg,MFI_unstim_gdTCR_IL2,MFI_unstim_gdTCR_IL17,MFI_unstim_gdTCR_TNF,MFI_unstim_Myeloid_CD40L,MFI_unstim_Myeloid_CD107a,MFI_unstim_Myeloid_IFNg,MFI_unstim_Myeloid_IL2,MFI_unstim_Myeloid_IL17,MFI_unstim_Myeloid_TNF,MFI_p300_CD19_CD40L,MFI_p300_CD19_CD107a,MFI_p300_CD19_IFNg,MFI_p300_CD19_IL2,MFI_p300_CD19_IL17,MFI_p300_CD19_TNF,MFI_p300_NK_CD40L,MFI_p300_NK_CD107a,MFI_p300_NK_IFNg,MFI_p300_NK_IL2,MFI_p300_NK_IL17,MFI_p300_NK_TNF,MFI_p300_CD4_CD40L,MFI_p300_CD4_CD107a,MFI_p300_CD4_IFNg,MFI_p300_CD4_IL2,MFI_p300_CD4_IL17,MFI_p300_CD4_TNF,MFI_p300_CD8_CD40L,MFI_p300_CD8_CD107a,MFI_p300_CD8_IFNg,MFI_p300_CD8_IL2,MFI_p300_CD8_IL17,MFI_p300_CD8_TNF,MFI_p300_gdTCR_CD40L,MFI_p300_gdTCR_CD107a,MFI_p300_gdTCR_IFNg,MFI_p300_gdTCR_IL2,MFI_p300_gdTCR_IL17,MFI_p300_gdTCR_TNF,MFI_p300_Myeloid_CD40L,MFI_p300_Myeloid_CD107a,MFI_p300_Myeloid_IFNg,MFI_p300_Myeloid_IL2,MFI_p300_Myeloid_IL17,MFI_p300_Myeloid_TNF,MFI_CFPMtb_CD19_CD40L,MFI_CFPMtb_CD19_CD107a,MFI_CFPMtb_CD19_IFNg,MFI_CFPMtb_CD19_IL2,MFI_CFPMtb_CD19_IL17,MFI_CFPMtb_CD19_TNF,MFI_CFPMtb_NK_CD40L,MFI_CFPMtb_NK_CD107a,MFI_CFPMtb_NK_IFNg,MFI_CFPMtb_NK_IL2,MFI_CFPMtb_NK_IL17,MFI_CFPMtb_NK_TNF,MFI_CFPMtb_CD4_CD40L,MFI_CFPMtb_CD4_CD107a,MFI_CFPMtb_CD4_IFNg,MFI_CFPMtb_CD4_IL2,MFI_CFPMtb_CD4_IL17,MFI_CFPMtb_CD4_TNF,MFI_CFPMtb_CD8_CD40L,MFI_CFPMtb_CD8_CD107a,MFI_CFPMtb_CD8_IFNg,MFI_CFPMtb_CD8_IL2,MFI_CFPMtb_CD8_IL17,MFI_CFPMtb_CD8_TNF,MFI_CFPMtb_gdTCR_CD40L,MFI_CFPMtb_gdTCR_CD107a,MFI_CFPMtb_gdTCR_IFNg,MFI_CFPMtb_gdTCR_IL2,MFI_CFPMtb_gdTCR_IL17,MFI_CFPMtb_gdTCR_TNF,MFI_CFPMtb_Myeloid_CD40L,MFI_CFPMtb_Myeloid_CD107a,MFI_CFPMtb_Myeloid_IFNg,MFI_CFPMtb_Myeloid_IL2,MFI_CFPMtb_Myeloid_IL4,MFI_CFPMtb_Myeloid_IL17,MFI_CFPMtb_Myeloid_TNF,MFI_antiCD3CD28_CD19_CD40L,MFI_antiCD3CD28_CD19_CD107a,MFI_antiCD3CD28_CD19_IFNg,MFI_antiCD3CD28_CD19_IL2,MFI_antiCD3CD28_CD19_IL17,MFI_antiCD3CD28_CD19_TNF,MFI_antiCD3CD28_NK_CD40L,MFI_antiCD3CD28_NK_CD107a,MFI_antiCD3CD28_NK_IFNg,MFI_antiCD3CD28_NK_IL2,MFI_antiCD3CD28_NK_IL17,MFI_antiCD3CD28_NK_TNF,MFI_antiCD3CD28_CD4_CD40L,MFI_antiCD3CD28_CD4_CD107a,MFI_antiCD3CD28_CD4_IFNg,MFI_antiCD3CD28_CD4_IL2,MFI_antiCD3CD28_CD4_IL17,MFI_antiCD3CD28_CD4_TNF,MFI_antiCD3CD28_CD8_CD40L,MFI_antiCD3CD28_CD8_CD107a,MFI_antiCD3CD28_CD8_IFNg,MFI_antiCD3CD28_CD8_IL2,MFI_antiCD3CD28_CD8_IL17,MFI_antiCD3CD28_CD8_TNF,MFI_antiCD3CD28_gdTCR_TNF,MFI_antiCD3CD28_gdTCR_IL17,MFI_antiCD3CD28_gdTCR_IL2,MFI_antiCD3CD28_gdTCR_IFNg,MFI_antiCD3CD28_gdTCR_CD40L,MFI_antiCD3CD28_gdTCR_CD107a,MFI_antiCD3CD28_Myeloid_TNF,MFI_antiCD3CD28_Myeloid_IL17,MFI_antiCD3CD28_Myeloid_IL4,MFI_antiCD3CD28_Myeloid_IL2,MFI_antiCD3CD28_Myeloid_IFNg,MFI_antiCD3CD28_Myeloid_CD107a,MFI_antiCD3CD28_Myeloid_CD40L
CC009_F_1,RSTR,1087592,546040,302192,1294040,44880,1168376,2.147058824,0.840462428,2.161862528,140.3248,280.6496,6525.1032,2385.5216,168389.76,8840.4624,19224.4976,136816.68,63286.4848,16628.4888,30731.1312,16137.352,23434.2416,11278.32515,372562.344,101033.856,104558.432,75850.192,4111.008,31416,4891.92,327.624,31056.96,23337.6,568083.56,216104.68,10524.36,5262.18,6314.616,41888,12865.6,252824,58344,56848,46376,1645.6,6133.6,121176,54357.16,11351.7976,9759.0064,12843.4592,144.1097,22905.8544,207315.68,15.07968,83.776,217.8176,0,268.0832,2153.0432,127629.744,51592.7016,12.8656,1659.6624,3023.416,52.749,2843.2976,9520.544,12894.024,1972.0272,2100.384,2135.3904,28.0051,3337.2768,14527.656,678.5856,278.7048,107361.936,157.5288,20357.568,22781.088,22956.12,12846.152,9136.072,10295.472,16.2316,10017.216,44381.832,118.9918,0,22.69432,2073.1568,0,962.9752,2269.432,365.3232,452.54,656.5944,172.788,0,32.2538,1064.7032,3889.6,3889.6,0.606381365,0.7084209,2.197501096,1.838597253,1.884682104,-0.744727495,0.161368002,1.090258053,1.559667278,0.63447727,0.545307116,2.085540306,0.988558957,2.538900337,2.095866453,2.601799336,1.230959556,3.614897216,5.924279286,14.41860465,338.5448,60064.4,202.0348,17091.052,764.456,103.7476,1911.14,78629.76,1092.08,16708.824,546.04,546.04,2129.556,44447.656,709.852,45921.964,278.4804,540.5796,36420.868,85728.28,12558.92,57334.2,982.872,4750.548,208.5424,4119.984,432.344,2187.152,104.2712,104.2712,559.504,7858.488,966.416,2492.336,178.024,1958.264,584.936,3585.912,762.96,10121.936,251.7768,305.184,915.552,9740.456,3433.32,12461.68,188.1968,4476.032,1158.5024,352619.168,506.8448,13974.4352,5140.8544,868.8768,1230.9088,401855.52,868.8768,10354.1152,4271.9776,637.17632,1448.128,318588.16,543.048,27876.464,5068.448,1230.9088,1448.128,362756.064,572.01056,39099.456,5647.6992,608.21376,73.25912,17211.48,73.25912,2303.6904,220.66,0,185.3544,21271.624,300.0976,2568.4824,388.3616,88.264,176.528,15534.464,838.508,6769.8488,626.6744,264.792,1023.8624,21536.416,1579.9256,10415.152,3009.8024,1138.6056,0,11199.056,90.9568,3746.2832,2359.192,0,79.5872,14553.088,79.5872,1847.56,2813.976,79.5872,108.0112,8413.504,255.816,7390.24,3393.8256,108.0112,540.056,10857.968,324.0336,7788.176,9095.68,1188.1232,1986.2392,843567.472,12618.4608,396079.464,17.52564,8295.4696,1869.4016,1869.4016,865766.616,15539.4008,356354.68,58.3019624,8412.3072,2336.752,2570.4272,762949.528,14487.8624,405426.472,0,10398.5464,57834.612,7944.9568,856419.608,15072.0504,510580.312,18.3435032,10632.2216,1986.2392,16401,na,16337,12010,13550,13093,13649,12811,24111,13920,10188,23366,17190,15886,31457,14395,na,14282,11342,na,9611,28521,14493,18945,11017,6706,11045,27012,11177,64338,5218,10347,7963,24147,6253,na,5320,6777,25168,23604,3582,53958,2812,11694,40777,43910,52644,60592,na,7138,22271,23942,6068,na,10717,12664,10676,43773,8974,69173,10355,6880,11385,26101,10917,86288,10717,10508,9264,24688,5626,64522,19266,6930,12361,23183,2852,60235,3847,10689,13490,42249,56279,71892,3436,7324,19188,23003,5293,50220,8260,13304,10556,41410,9455,75176,11314,6307,10438,24667,12848,79016,9281,10332,8632,26807,10643,85767,11644,6528,11628,25193,3498,58285,3329,11910,39061,43231,54015,61628,20904,6847,19658,24451,6274,108185,7924,10551,10481,45100,na,9437,74331,10026,6651,14085,26310,12213,60401,16551,10255,9179,27095,19205,62768,8838,6847,12385,26101,3425,65600,5643,10305,15130,45013,55233,71692,64522,15414,25216,12337,11368,7593,73926,10957,305544,50279,10696,12492,7833
CC009_F_2,RSTR,1134036,612102,277440,1572738,90168,1907400,2.307189542,0.721058434,1.40952381,79.34784,317.39136,1659.0912,634.78272,119021.76,13561.2672,22722.336,106758.912,75741.12,16230.24,11325.1008,10243.0848,22289.5296,4246.9128,408280.704,100266.816,102097.92,86838.72,4048.5432,71683.56,10639.824,414.7728,68888.352,51125.256,814678.284,301965.696,14210.4768,6492.096,5698.6176,15259.2,5028.6,91902,24276,20808,16819.8,520.2,1907.4,45084,21413.166,6745.6068,6607.7538,5890.9182,71.6836,7407.3012,78576.21,15.2592,36.62208,70.19232,7.01923,73.2442,1351.9651,39514.392,22501.251,23.6344,990.6342,809.6046,9.5543,683.8896,3982.6512,4952.304,1325.4696,1825.5552,1352.1732,21.6056,1570.6572,7525.56,865.6128,329.1132,38276.316,198.3696,6717.516,11496.42,6896.118,4760.0034,3818.0946,3380.7798,10.0919,2472.5106,16264.7466,35.2869,1.29703,7.82034,900.2928,1.29703,170.7123,635.1642,89.9946,170.1054,256.9788,54.621,0,12.8489,388.5894,4335,2947.8,0.90579588,0.612783857,2.199672917,2.017700971,0.936010796,-0.387216143,0.269512944,1.388811413,-0.193820026,0.344392274,0.037426498,1.314920056,1.595606435,2.9735527,2.570589636,3.167488655,1.558468563,3.230448921,6.913813852,21.10091743,532.52874,105893.646,250.96182,17261.2764,544.77078,31.2784122,3305.3508,138947.154,1530.255,20811.468,1101.7836,1040.5734,2448.408,93039.504,979.3632,41378.0952,459.0765,508.04466,52824.4026,128541.42,10834.2054,51477.7782,1040.5734,4958.0262,191.01744,8144.7714,222.85368,1565.2818,47.75436,79.5906,424.4832,15254.865,610.1946,2573.4294,34.48926,955.0872,397.953,7534.5768,177.75234,6685.6104,164.48724,424.4832,477.5436,16687.4958,3873.4092,8012.1204,66.3255,5014.2078,1123.4586,528025.542,388.10388,11132.4534,6025.8234,1327.7238,1531.989,629136.816,1429.8564,13277.238,6025.8234,1123.4586,1736.2542,488193.828,878.34036,24409.6914,7047.1494,1940.5194,1531.989,522918.912,306.3978,35031.4818,6536.4864,1327.7238,101.12688,39327.12,29.49534,4958.0262,210.681,29.49534,421.362,52248.888,744.4062,7092.927,702.27,182.5902,168.5448,41714.838,1053.405,13300.9938,716.3154,519.6798,955.0872,48737.538,1769.7204,17556.75,5491.7514,1825.902,25.24704,26509.392,25.24704,8719.9392,4418.232,49.52304,67.00176,28548.576,0,6797.28,5156.2224,33.9864,116.5248,21168.672,0,17770.032,5913.6336,203.9184,543.7824,24276,271.8912,17575.824,23304.96,2388.7584,1907.4,1461068.4,10872.18,585571.8,33.3795,9727.74,4577.76,2288.88,1512568.2,14496.24,570312.6,34.14246,11062.92,4196.28,3433.32,1390494.6,11825.88,656145.6,32.99802,13161.06,92508.9,12588.84,1464883.2,12207.36,789663.6,32.80728,17166.6,5722.2,14141,15714,14801,12033,7989,11882,13757,17218,22884,15130,18828,28135,15099,8082,27684,16468,na,13124,11850,8299,9633,30882,13694,17072,10076,7054,14742,25349,10444,76013,7041,11139,7493,24147,8974,58634,5793,7255,16434,24010,3465,60411,12230,11055,10676,42430,60335,78855,31614,7892,12457,23207,4817,78373,9962,12922,10556,40376,8956,66306,8113,7520,12219,26310,12694,67254,9738,12183,8652,24238,4537,67628,16080,7395,12219,23922,3650,58131,4788,10874,16876,42249,50805,73720,12259,7739,na,23305,4556,49951,9738,13405,10717,39005,9293,71492,8035,6716,12256,24667,9602,72542,13209,12243,8881,25733,5005,63633,10145,6971,10946,24667,3106,54278,3994,10759,9596,41608,53602,69382,3435,7651,na,24195,4438,99120,9522,10775,10309,41529,90861,9081,75243,9634,7014,25846,25620,12567,80186,17931,12492,9544,26879,12595,66146,7443,7185,12126,26101,6680,63990,6859,10954,12578,42983,52952,69338,68004,13642,24950,14890,9956,7965,68763,11293,78557,42737,11214,12367,8776
CC009_F_3,RSTR,1167900,607308,272510,846727.5,91485.5,1648685.5,2.418604651,1.379310345,3.303684879,97.67537,360.64752,1502.698,390.70148,137496.867,11721.0444,19985.8834,195350.74,59131.1663,13975.0914,14651.3055,12848.0679,21338.3116,5948.430033,343366.493,114205.048,83660.57,81207.98,3275.1809,71084.2335,9148.55,265.30795,65320.647,44736.4095,423363.75,160878.225,8941.0531,4583.2289,5109.1732,52555.5,15.72772,311440,70074,101218,83699.5,2141.15,31.5333,145987.5,81597.28,25226.64,20928.768,34258.4,498.304,35815.6,281853.2,105.111,183.94425,520.29945,73.5777,609.6438,5570.883,176002.53,99201.426,0.0881,3.0826,3.6488,0.033,3.7747,11.4498,15626.502,3762.9738,3608.811,4302.5436,119.1258,4870.143,27118.638,1445.2763,788.3325,124673.325,143.0678,28905.525,50657.6625,41933.4495,24691.3525,18246.491,22598.865,108.8094,19669.3825,81607.0125,0.5266,0.0473,0.0473,11.09972,0.0946,5.32913,17.7217,588.8163,608.0866,1040.5989,157.1604,19.6986,58.8816,1434.5705,3893,5839.5,0.482873584,1.1532049,2.262071213,2.092404807,1.716670976,-0.638272164,0.442479769,1.378579576,1.480006943,0.660865478,0.584331224,2.063032965,0.767897616,2.627376099,2.402278582,2.518711302,1.419955748,4.819543936,6.158362492,7.75862069,364.3848,84415.812,127.53468,18340.7016,607.308,157.90008,2064.8472,126320.064,1153.8852,22409.6652,971.6928,728.7696,3522.3864,91096.2,668.0388,61338.108,570.86952,789.5004,50892.4104,111137.364,13482.2376,57269.1444,850.2312,5405.0412,301.3182,5499.05715,401.7576,1883.23875,165.72501,55.24167,577.52655,12278.71665,1280.60235,1933.45845,52.730685,1958.5683,1129.94325,7055.86785,477.08715,9717.51195,123.038265,652.8561,527.30685,9617.07255,2184.55695,8487.1293,107.972355,3515.379,1017.04625,267108.4625,363.9955,9688.70375,4121.71375,695.87375,1659.39125,334019.4,749.4025,10063.405,4496.415,535.2875,1391.7475,272996.625,642.345,26710.84625,5459.9325,1231.16125,1605.8625,266573.175,406.8185,26443.2025,5459.9325,856.46,85.646,19612.934,42.823,2321.0066,111.3398,0,248.3734,29033.994,565.2636,4607.7548,496.7468,128.469,334.0194,24409.11,1396.0298,10106.228,693.7326,471.053,702.2972,23038.774,1447.4174,10962.688,4667.707,959.2352,112.1184,22236.816,112.1184,5503.1448,4979.9256,0,140.148,30178.536,91.56336,4307.2152,5680.6656,91.56336,177.5208,22890.84,177.5208,18125.808,6904.6248,224.2368,289.6392,19246.992,654.024,15322.848,23451.432,1308.048,2637.8968,1299164.174,13189.484,552309.6425,53.91201585,9727.24445,6429.87345,3627.1081,1350273.425,20773.4373,532525.4165,0,11211.0614,6759.61055,4286.5823,1231568.069,18465.2776,664420.2565,50.7795134,12530.0098,99250.8671,8408.29605,1299164.174,18300.40905,745205.846,53.25254165,16157.1179,6265.0049,12457,11831,15565,11941,15075,12972,13811,18443,24819,13306,15488,22241,15160,11472,30109,15498,9480,24238,10737,13621,9894,32407,11690,18898,13602,6797,18634,26623,10569,93142,4436,9661,9282,24424,8028,na,6977,6899,12626,23471,4571,54439,3292,10824,10879,44324,57843,51930,10191,7495,18250,22689,4380,na,11093,12763,10283,38552,8714,70229,13832,7395,13730,26807,14280,63115,5985,10280,8066,24048,5271,54456,11700,7065,10798,23366,4546,61403,3804,11535,13784,44496,58954,68572,43696,8042,7493,22706,4045,61572,9917,13821,9961,37490,9401,68382,9680,6847,15437,24624,12051,87730,6124,10775,8881,25507,6955,69523,6347,6971,10481,25238,3677,58984,4177,10301,36143,42330,57303,76013,9979,7451,8738,25061,5250,104196,7833,11676,9655,41927,108185,8823,74634,15889,6797,12898,25756,13341,57500,18846,10533,9508,26032,15844,67441,8695,7048,11235,25083,4132,63814,4131,10355,14949,42249,50776,66883,82943,13795,25552,14742,5413,7927,64879,11416,146244,41648,10283,12649,8756
